0.0314775 5.00617e-10 1.23665e-14 -2.89115e-18 -1.16158e-22 6.75569e-26 5.10393e-10 4.04987e-15 -3.38283e-18 -8.93846e-23 7.23815e-26 5.16181e-10 -4.91035e-15 -3.79412e-18 -5.24468e-23 7.68105e-26
0.0319154 5.00617e-10 1.25386e-14 -2.97215e-18 -1.21073e-22 7.13953e-26 5.10393e-10 4.10621e-15 -3.4776e-18 -9.31672e-23 7.6494e-26 5.16181e-10 -4.97866e-15 -3.90042e-18 -5.46663e-23 8.11747e-26
0.0323594 5.00617e-10 1.2713e-14 -3.05541e-18 -1.26197e-22 7.54518e-26 5.10393e-10 4.16333e-15 -3.57503e-18 -9.71098e-23 8.08402e-26 5.16181e-10 -5.04792e-15 -4.00969e-18 -5.69796e-23 8.57869e-26
0.0328095 5.00617e-10 1.28899e-14 -3.14102e-18 -1.31537e-22 7.97388e-26 5.10393e-10 4.22125e-15 -3.67519e-18 -1.01219e-22 8.54333e-26 5.16181e-10 -5.11815e-15 -4.12203e-18 -5.93908e-23 9.06611e-26
0.033266 5.00617e-10 1.30692e-14 -3.22902e-18 -1.37103e-22 8.42693e-26 5.10393e-10 4.27998e-15 -3.77816e-18 -1.05503e-22 9.02874e-26 5.16181e-10 -5.18935e-15 -4.23751e-18 -6.19041e-23 9.58122e-26
0.0337287 5.00617e-10 1.3251e-14 -3.31948e-18 -1.42905e-22 8.90573e-26 5.10393e-10 4.33952e-15 -3.88401e-18 -1.09967e-22 9.54174e-26 5.16181e-10 -5.26154e-15 -4.35623e-18 -6.45237e-23 1.01256e-25
0.0341979 5.00617e-10 1.34353e-14 -3.41248e-18 -1.48953e-22 9.41173e-26 5.10393e-10 4.39988e-15 -3.99282e-18 -1.14621e-22 1.00839e-25 5.16181e-10 -5.33473e-15 -4.47828e-18 -6.72542e-23 1.07009e-25
0.0346737 5.00617e-10 1.36222e-14 -3.50809e-18 -1.55256e-22 9.94648e-26 5.10393e-10 4.46109e-15 -4.10469e-18 -1.19471e-22 1.06568e-25 5.16181e-10 -5.40895e-15 -4.60374e-18 -7.01002e-23 1.13089e-25
0.035156 5.00617e-10 1.38117e-14 -3.60637e-18 -1.61826e-22 1.05116e-25 5.10393e-10 4.52315e-15 -4.21968e-18 -1.24527e-22 1.12623e-25 5.16181e-10 -5.48419e-15 -4.73272e-18 -7.30667e-23 1.19515e-25
0.0356451 5.00617e-10 1.40039e-14 -3.70741e-18 -1.68674e-22 1.11089e-25 5.10393e-10 4.58608e-15 -4.3379e-18 -1.29796e-22 1.19022e-25 5.16181e-10 -5.56049e-15 -4.86532e-18 -7.61587e-23 1.26305e-25
0.036141 5.00617e-10 1.41987e-14 -3.81127e-18 -1.75812e-22 1.174e-25 5.10393e-10 4.64988e-15 -4.45944e-18 -1.35289e-22 1.25785e-25 5.16181e-10 -5.63784e-15 -5.00162e-18 -7.93815e-23 1.33481e-25
0.0366438 5.00617e-10 1.43962e-14 -3.91805e-18 -1.83252e-22 1.24071e-25 5.10393e-10 4.71456e-15 -4.58437e-18 -1.41014e-22 1.32931e-25 5.16181e-10 -5.71627e-15 -5.14175e-18 -8.27407e-23 1.41066e-25
0.0371535 5.00617e-10 1.45965e-14 -4.02782e-18 -1.91007e-22 1.3112e-25 5.10393e-10 4.78015e-15 -4.71281e-18 -1.46982e-22 1.40484e-25 5.16181e-10 -5.79579e-15 -5.2858e-18 -8.62421e-23 1.4908e-25
0.0376704 5.00617e-10 1.47995e-14 -4.14067e-18 -1.99089e-22 1.3857e-25 5.10393e-10 4.84665e-15 -4.84485e-18 -1.53201e-22 1.48466e-25 5.16181e-10 -5.87642e-15 -5.43389e-18 -8.98916e-23 1.57551e-25
0.0381944 5.00617e-10 1.50054e-14 -4.25667e-18 -2.07514e-22 1.46443e-25 5.10393e-10 4.91407e-15 -4.98058e-18 -1.59685e-22 1.56902e-25 5.16181e-10 -5.95817e-15 -5.58613e-18 -9.36956e-23 1.66503e-25
0.0387258 5.00617e-10 1.52142e-14 -4.37593e-18 -2.16296e-22 1.54764e-25 5.10393e-10 4.98243e-15 -5.12012e-18 -1.66442e-22 1.65816e-25 5.16181e-10 -6.04106e-15 -5.74263e-18 -9.76606e-23 1.75963e-25
0.0392645 5.00617e-10 1.54258e-14 -4.49853e-18 -2.25449e-22 1.63557e-25 5.10393e-10 5.05174e-15 -5.26356e-18 -1.73485e-22 1.75238e-25 5.16181e-10 -6.12509e-15 -5.90352e-18 -1.01793e-22 1.85961e-25
0.0398107 5.00617e-10 1.56404e-14 -4.62456e-18 -2.34989e-22 1.7285e-25 5.10393e-10 5.12202e-15 -5.41103e-18 -1.80827e-22 1.85194e-25 5.16181e-10 -6.2103e-15 -6.06892e-18 -1.06101e-22 1.96526e-25
0.0403645 5.00617e-10 1.5858e-14 -4.75412e-18 -2.44934e-22 1.82671e-25 5.10393e-10 5.19327e-15 -5.56263e-18 -1.88479e-22 1.95716e-25 5.16181e-10 -6.2967e-15 -6.23894e-18 -1.10591e-22 2.07693e-25
0.0409261 5.00617e-10 1.60786e-14 -4.88731e-18 -2.55299e-22 1.9305e-25 5.10393e-10 5.26552e-15 -5.71847e-18 -1.96455e-22 2.06837e-25 5.16181e-10 -6.38429e-15 -6.41374e-18 -1.15271e-22 2.19493e-25
0.0414954 5.00617e-10 1.63023e-14 -5.02424e-18 -2.66102e-22 2.04018e-25 5.10393e-10 5.33877e-15 -5.87868e-18 -2.04768e-22 2.18589e-25 5.16181e-10 -6.47311e-15 -6.59343e-18 -1.20149e-22 2.31964e-25
0.0420727 5.00617e-10 1.65291e-14 -5.165e-18 -2.77363e-22 2.1561e-25 5.10393e-10 5.41304e-15 -6.04338e-18 -2.13434e-22 2.31008e-25 5.16181e-10 -6.56316e-15 -6.77815e-18 -1.25233e-22 2.45144e-25
